AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LibraryLayout	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	dna_source	expression_system	gene_id	protein	protein_affinity_tag	protein_family	protein_source	replicate	subset	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study	source_name
100	SAMN04236660	sra	SRX1412655	SINGLE	2015-11-20	525	239	Arabidopsis thaliana	SRR2926745	SRS1146609	GSM1925675	col	tnt	AT5G47660	AT5G47660	Halo	Trihelix	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236661	sra	SRX1412656	SINGLE	2015-11-20	438	210	Arabidopsis thaliana	SRR2926746	SRS1146608	GSM1925676	col	tnt	AT1G13450	GT1	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236662	sra	SRX1412657	SINGLE	2015-11-20	573	423	Arabidopsis thaliana	SRR2926747	SRS1146607	GSM1925677	colamp	tnt	AT1G76890	GT2	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236663	sra	SRX1412658	SINGLE	2015-11-20	212	99	Arabidopsis thaliana	SRR2926748	SRS1146605	GSM1925678	col	tnt	AT1G76890	GT2	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236664	sra	SRX1412659	SINGLE	2015-11-20	250	114	Arabidopsis thaliana	SRR2926749	SRS1146606	GSM1925679	col	tnt	AT5G01380	GT3a	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236665	sra	SRX1412660	SINGLE	2015-11-20	507	379	Arabidopsis thaliana	SRR2926750	SRS1146604	GSM1925680	colamp	tnt	AT1G33240	GTL1	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236666	sra	SRX1412661	SINGLE	2015-11-20	126	92	Arabidopsis thaliana	SRR2926751	SRS1146603	GSM1925681	col	tnt	AT1G33240	GTL1	Halo	Trihelix	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236667	sra	SRX1412662	SINGLE	2015-11-20	115	84	Arabidopsis thaliana	SRR2926752	SRS1146601	GSM1925682	col	tnt	AT4G31550	WRKY11	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236668	sra	SRX1412663	SINGLE	2015-11-20	725	545	Arabidopsis thaliana	SRR2926753	SRS1146602	GSM1925683	colamp	tnt	AT1G30650	WRKY14	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236669	sra	SRX1412664	SINGLE	2015-11-20	502	262	Arabidopsis thaliana	SRR2926754	SRS1146600	GSM1925684	col	tnt	AT1G30650	WRKY14	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236670	sra	SRX1412665	SINGLE	2015-11-20	865	652	Arabidopsis thaliana	SRR2926755	SRS1146597	GSM1925685	colamp	tnt	AT2G23320	WRKY15	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236671	sra	SRX1412666	PAIRED	2015-11-20	583	341	Arabidopsis thaliana	SRR2926756	SRS1146598	GSM1925686	col	tnt	AT2G23320	WRKY15	Halo	WRKY	Arabidopsis thaliana	b	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236672	sra	SRX1412667	SINGLE	2015-11-19	724	546	Arabidopsis thaliana	SRR2926757	SRS1146599	GSM1925687	colamp	tnt	AT2G24570	WRKY17	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236673	sra	SRX1412668	SINGLE	2015-11-20	134	98	Arabidopsis thaliana	SRR2926758	SRS1146595	GSM1925688	col	tnt	AT2G24570	WRKY17	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236674	sra	SRX1412669	SINGLE	2015-11-20	285	215	Arabidopsis thaliana	SRR2926759	SRS1146594	GSM1925689	colamp	tnt	AT4G31800	WRKY18	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236675	sra	SRX1412670	SINGLE	2015-11-20	223	130	Arabidopsis thaliana	SRR2926760	SRS1146596	GSM1925690	col	tnt	AT4G31800	WRKY18	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236676	sra	SRX1412671	SINGLE	2015-11-20	154	113	Arabidopsis thaliana	SRR2926761	SRS1146593	GSM1925691	col	tnt	AT4G26640	WRKY20	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236677	sra	SRX1412672	SINGLE	2015-11-20	433	321	Arabidopsis thaliana	SRR2926762	SRS1146592	GSM1925692	colamp	tnt	AT2G30590	WRKY21	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236678	sra	SRX1412673	SINGLE	2015-11-20	466	351	Arabidopsis thaliana	SRR2926763	SRS1146590	GSM1925693	colamp	tnt	AT4G01250	WRKY22	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236679	sra	SRX1412674	SINGLE	2015-11-20	699	526	Arabidopsis thaliana	SRR2926764	SRS1146591	GSM1925694	colamp	tnt	AT5G41570	WRKY24	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236680	sra	SRX1412675	SINGLE	2015-11-20	482	252	Arabidopsis thaliana	SRR2926765	SRS1146589	GSM1925695	col	tnt	AT5G41570	WRKY24	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236681	sra	SRX1412676	SINGLE	2015-11-20	691	519	Arabidopsis thaliana	SRR2926766	SRS1146588	GSM1925696	colamp	tnt	AT2G30250	WRKY25	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236682	sra	SRX1412677	SINGLE	2015-11-20	207	151	Arabidopsis thaliana	SRR2926767	SRS1146587	GSM1925697	col	tnt	AT2G30250	WRKY25	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236683	sra	SRX1412678	SINGLE	2015-11-20	847	626	Arabidopsis thaliana	SRR2926768	SRS1146585	GSM1925698	colamp	tnt	AT5G07100	WRKY26	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236684	sra	SRX1412679	SINGLE	2015-11-20	57	26	Arabidopsis thaliana	SRR2926769	SRS1146584	GSM1925699	col	tnt	AT5G07100	WRKY26	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236685	sra	SRX1412680	SINGLE	2015-11-20	266	191	Arabidopsis thaliana	SRR2926770	SRS1146583	GSM1925700	colamp	tnt	AT5G52830	WRKY27	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236686	sra	SRX1412681	SINGLE	2015-11-20	593	270	Arabidopsis thaliana	SRR2926771	SRS1146582	GSM1925701	col	tnt	AT5G52830	WRKY27	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236687	sra	SRX1412682	SINGLE	2015-11-20	522	387	Arabidopsis thaliana	SRR2926772	SRS1146580	GSM1925702	colamp	tnt	AT4G18170	WRKY28	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236688	sra	SRX1412683	SINGLE	2015-11-20	1108	537	Arabidopsis thaliana	SRR2926773	SRS1146581	GSM1925703	col	tnt	AT4G18170	WRKY28	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236689	sra	SRX1412684	SINGLE	2015-11-20	435	321	Arabidopsis thaliana	SRR2926774	SRS1146579	GSM1925704	colamp	tnt	AT4G23550	WRKY29	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236690	sra	SRX1412685	SINGLE	2015-11-20	418	198	Arabidopsis thaliana	SRR2926775	SRS1146353	GSM1925705	col	tnt	AT4G23550	WRKY29	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236691	sra	SRX1412686	SINGLE	2015-11-20	122	57	Arabidopsis thaliana	SRR2926776	SRS1146578	GSM1925706	col	tnt	AT2G03340	WRKY3	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236692	sra	SRX1412687	SINGLE	2015-11-20	830	627	Arabidopsis thaliana	SRR2926777	SRS1146577	GSM1925707	colamp	tnt	AT5G24110	WRKY30	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236693	sra	SRX1412688	SINGLE	2015-11-20	514	269	Arabidopsis thaliana	SRR2926778	SRS1146576	GSM1925708	col	tnt	AT5G24110	WRKY30	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236694	sra	SRX1412689	SINGLE	2015-11-20	1020	720	Arabidopsis thaliana	SRR2926779	SRS1146575	GSM1925709	colamp	tnt	AT4G22070	WRKY31	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236695	sra	SRX1412690	SINGLE	2015-11-20	144	67	Arabidopsis thaliana	SRR2926780	SRS1146574	GSM1925710	col	tnt	AT4G22070	WRKY31	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236696	sra	SRX1412691	SINGLE	2015-11-20	668	297	Arabidopsis thaliana	SRR2926781	SRS1146586	GSM1925711	col	tnt	AT2G38470	WRKY33	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236697	sra	SRX1412692	SINGLE	2015-11-20	509	384	Arabidopsis thaliana	SRR2926782	SRS1146573	GSM1925712	colamp	tnt	AT1G80840	WRKY40	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236698	sra	SRX1412693	SINGLE	2015-11-20	567	417	Arabidopsis thaliana	SRR2926783	SRS1146572	GSM1925713	colamp	tnt	AT4G04450	WRKY42	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236699	sra	SRX1412694	SINGLE	2015-11-20	184	84	Arabidopsis thaliana	SRR2926784	SRS1146571	GSM1925714	col	tnt	AT4G04450	WRKY42	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236700	sra	SRX1412695	SINGLE	2015-11-20	731	549	Arabidopsis thaliana	SRR2926785	SRS1146570	GSM1925715	colamp	tnt	AT2G46130	WRKY43	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236701	sra	SRX1412696	SINGLE	2015-11-20	219	145	Arabidopsis thaliana	SRR2926786	SRS1146569	GSM1925716	col	tnt	AT2G46130	WRKY43	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236702	sra	SRX1412697	SINGLE	2015-11-20	568	422	Arabidopsis thaliana	SRR2926787	SRS1146568	GSM1925717	colamp	tnt	AT3G01970	WRKY45	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236703	sra	SRX1412698	SINGLE	2015-11-20	2072	1064	Arabidopsis thaliana	SRR2926788	SRS1146567	GSM1925718	col	tnt	AT3G01970	WRKY45	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236704	sra	SRX1412699	SINGLE	2015-11-20	537	397	Arabidopsis thaliana	SRR2926789	SRS1146351	GSM1925719	colamp	tnt	AT2G46400	WRKY46	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236705	sra	SRX1412700	SINGLE	2015-11-20	32	15	Arabidopsis thaliana	SRR2926790	SRS1146566	GSM1925720	col	tnt	AT2G46400	WRKY46	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236706	sra	SRX1412701	SINGLE	2015-11-20	544	389	Arabidopsis thaliana	SRR2926791	SRS1146565	GSM1925721	colamp	tnt	AT4G01720	WRKY47	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236707	sra	SRX1412702	SINGLE	2015-11-20	427	205	Arabidopsis thaliana	SRR2926792	SRS1146352	GSM1925722	col	tnt	AT4G01720	WRKY47	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236708	sra	SRX1412703	SINGLE	2015-11-20	211	155	Arabidopsis thaliana	SRR2926793	SRS1146564	GSM1925723	colamp	tnt	AT5G26170	WRKY50	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236709	sra	SRX1412704	SINGLE	2015-11-20	340	144	Arabidopsis thaliana	SRR2926794	SRS1146563	GSM1925724	col	tnt	AT5G26170	WRKY50	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236710	sra	SRX1412705	SINGLE	2015-11-20	214	92	Arabidopsis thaliana	SRR2926795	SRS1146561	GSM1925725	col	tnt	AT2G40740	WRKY55	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236711	sra	SRX1412706	SINGLE	2015-11-20	204	94	Arabidopsis thaliana	SRR2926796	SRS1146562	GSM1925726	col	tnt	AT2G21900	WRKY59	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236712	sra	SRX1412707	SINGLE	2015-11-20	691	508	Arabidopsis thaliana	SRR2926797	SRS1146560	GSM1925727	colamp	tnt	AT1G62300	WRKY6	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236713	sra	SRX1412708	SINGLE	2015-11-20	34	15	Arabidopsis thaliana	SRR2926798	SRS1146559	GSM1925728	col	tnt	AT1G62300	WRKY6	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236714	sra	SRX1412709	SINGLE	2015-11-20	635	477	Arabidopsis thaliana	SRR2926799	SRS1146558	GSM1925729	colamp	tnt	AT1G29280	WRKY65	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236715	sra	SRX1412710	SINGLE	2015-11-20	345	159	Arabidopsis thaliana	SRR2926800	SRS1146557	GSM1925730	col	tnt	AT1G29280	WRKY65	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236716	sra	SRX1412711	SINGLE	2015-11-20	524	395	Arabidopsis thaliana	SRR2926801	SRS1146556	GSM1925731	colamp	tnt	AT4G24240	WRKY7	Halo	WRKY	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236717	sra	SRX1412712	SINGLE	2015-11-20	573	255	Arabidopsis thaliana	SRR2926802	SRS1146555	GSM1925732	col	tnt	AT1G29860	WRKY71	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236718	sra	SRX1412713	SINGLE	2015-11-20	482	362	Arabidopsis thaliana	SRR2926803	SRS1146554	GSM1925733	colamp	tnt	AT5G13080	WRKY75	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236719	sra	SRX1412714	SINGLE	2015-11-20	1471	682	Arabidopsis thaliana	SRR2926804	SRS1146552	GSM1925734	col	tnt	AT5G13080	WRKY75	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236720	sra	SRX1412715	SINGLE	2015-11-20	650	489	Arabidopsis thaliana	SRR2926805	SRS1146553	GSM1925735	colamp	tnt	AT5G46350	WRKY8	Halo	WRKY	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236721	sra	SRX1412716	SINGLE	2015-11-20	481	358	Arabidopsis thaliana	SRR2926806	SRS1146551	GSM1925736	colamp	tnt	AT5G39760	ATHB23	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236722	sra	SRX1412717	PAIRED	2015-11-20	489	275	Arabidopsis thaliana	SRR2926807	SRS1146549	GSM1925737	col	tnt	AT5G39760	ATHB23	Halo	ZFHD	Arabidopsis thaliana	b	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236723	sra	SRX1412718	SINGLE	2015-11-20	444	312	Arabidopsis thaliana	SRR2926808	SRS1146550	GSM1925738	colamp	tnt	AT2G18350	ATHB24	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236724	sra	SRX1412719	SINGLE	2015-11-20	573	251	Arabidopsis thaliana	SRR2926809	SRS1146548	GSM1925739	col	tnt	AT2G18350	ATHB24	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236725	sra	SRX1412720	SINGLE	2015-11-20	591	440	Arabidopsis thaliana	SRR2926810	SRS1146547	GSM1925740	colamp	tnt	AT5G65410	ATHB25	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236726	sra	SRX1412721	SINGLE	2015-11-20	440	226	Arabidopsis thaliana	SRR2926811	SRS1146546	GSM1925741	col	tnt	AT5G65410	ATHB25	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236727	sra	SRX1412722	SINGLE	2015-11-20	442	311	Arabidopsis thaliana	SRR2926812	SRS1146545	GSM1925742	colamp	tnt	AT1G75240	ATHB33	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236728	sra	SRX1412723	SINGLE	2015-11-20	1837	913	Arabidopsis thaliana	SRR2926813	SRS1146544	GSM1925743	col	tnt	AT1G75240	ATHB33	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04235969	sra	SRX1412724	SINGLE	2015-11-20	332	242	Arabidopsis thaliana	SRR2926814	SRS1146543	GSM1925744	colamp	tnt	AT3G28920	ATHB34	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04235970	sra	SRX1412725	SINGLE	2015-11-20	349	181	Arabidopsis thaliana	SRR2926815	SRS1146542	GSM1925745	col	tnt	AT3G28920	ATHB34	Halo	ZFHD	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
